mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,beta_id,background_id,sex_id,driver_id,construct_id,time_id,experiment_count,beta_val_id,model_index,month_id,parental_mortality
0.3129374411111318,0.06023332861322131,1.6598068153716632,-2.939087328954126,-0.7748371291211794,0.3147058703138966,1.4006234952047234,3.596430634657468,759.3488847310047,1.003403629981315,beta_vals[22],22,NA,NA,NA,NA,11,467,22,1,NA,NA
0.10442546588505403,0.06036281116633583,1.6545171467613278,-3.125882554582127,-0.9753823744939677,0.08906492167463587,1.1858003175459981,3.3931730452774596,751.2831187564676,1.003330295771369,beta_vals[23],23,NA,NA,NA,NA,12,420,23,1,NA,NA
-0.10115165327291242,0.05764863138440054,1.9412497992444144,-3.881256689771913,-1.4007085102476733,-0.08526090594638247,1.1933866125607167,3.666372348240676,1133.9263435354428,1.0020157807091359,beta_vals[24],24,NA,NA,NA,NA,13,598,24,1,NA,NA
-0.12368470549212973,0.057455885321510164,1.9390869847861543,-3.925540721031662,-1.408382210073566,-0.10759368678886144,1.1705034091011493,3.654265245047908,1139.0047646967248,1.001892033547329,beta_vals[25],25,NA,NA,NA,NA,14,537,25,1,NA,NA
-0.1042885488244818,0.06028406261883383,1.654186648158199,-3.3419716868203526,-1.1902117503112122,-0.11559544946053914,0.9554729226556056,3.197346878278963,752.9462897600798,1.0035529594482708,beta_vals[26],26,NA,NA,NA,NA,15,409,26,1,NA,NA
0.13849028087110546,0.06040683206061936,1.6550830836839658,-3.109275274356235,-0.9444701445268183,0.1248807656032434,1.2193575278672264,3.414565596934986,750.701837345054,1.0036262771362061,beta_vals[27],27,NA,NA,NA,NA,16,417,27,1,NA,NA
0.10587732355170669,0.06029526663791874,1.6514637909024636,-3.126567825308276,-0.9647368565723091,0.0988997955019934,1.1797336623539585,3.4017411513156284,750.1906931099869,1.0034071664900097,beta_vals[28],28,NA,NA,NA,NA,17,704,28,1,NA,NA
-0.046843046904700134,0.05774898771871735,1.9365195518025293,-3.818283500417669,-1.3451499271306286,-0.020750888891116766,1.2284515355418923,3.698941419137142,1124.4885056448595,1.0022447639323797,beta_vals[29],29,NA,NA,NA,NA,18,719,29,1,NA,NA
0.02458559732000864,0.05792386975560904,1.9391106120518018,-3.7647133437890306,-1.2923526924105682,0.029278874799033634,1.3048843958570469,3.8129150223037334,1120.7016969400067,1.0020985418844779,beta_vals[30],30,NA,NA,NA,NA,19,478,30,1,NA,NA
0.41533289502863385,0.057370233151403084,1.9383264573932237,-3.38036472847167,-0.8965067577888463,0.4395081192385245,1.7040073186228923,4.16703251815892,1141.5123587362064,1.0019302855611196,beta_vals[31],31,NA,NA,NA,NA,20,475,31,1,NA,NA
0.3640933437742185,0.06981944169819544,2.2784661707351113,-4.004228349733267,-1.1989276823424289,0.3532086212436162,1.9018759422188145,4.847839991309309,1064.9578673338196,1.003724317804946,beta_vals[32],32,NA,NA,NA,NA,21,150,32,1,NA,NA
-0.2965812711358286,0.06026858831829658,1.6546314077764568,-3.5353179059561888,-1.3834448968625763,-0.2931535855262155,0.8028741371002626,2.9649670908991084,753.7381361549138,1.0034826187191053,beta_vals[33],33,NA,NA,NA,NA,22,238,33,1,NA,NA
0.0347425028851016,0.053148223710662204,1.329335028890629,-2.527987194490365,-0.8708898311420261,0.03580901215495846,0.924186852874781,2.653481490033114,625.5922918667487,1.0089358805815045,beta_vals[34],34,NA,NA,NA,NA,23,15,34,1,NA,NA
-0.2092697150356396,0.04218785277324815,2.08083693697022,-4.264896023232405,-1.6260957394473616,-0.23677983084134974,1.1963706727076044,3.9997091494967103,2432.7711301156974,1.0007082364901785,beta_vals[1],1,1,NA,NA,NA,NA,3172,1,2,NA,NA
-0.17114065342615922,0.04225715416725599,2.084998030189734,-4.1867226439213825,-1.5789183565912497,-0.20601368120134997,1.2232618728758018,4.057723017488134,2434.505759044753,1.0007040984031375,beta_vals[2],2,2,NA,NA,NA,NA,4047,2,2,NA,NA
0.03103848731784232,0.05431124429857516,2.5707597313672776,-5.023051463082232,-1.7069209641020295,0.026540887036041516,1.7760499273506494,5.071252401197518,2240.4923804506884,1.0004873003334085,beta_vals[3],3,1,1,1,NA,NA,1402,3,2,NA,NA
-0.22512891356751996,0.05419492367873029,2.569436152549525,-5.288743539261423,-1.9625015696176347,-0.24254142913447022,1.5057555811104557,4.803328050740468,2247.804016309491,1.000480174274499,beta_vals[4],4,1,2,1,NA,NA,1405,4,2,NA,NA
0.03783195915389833,0.047354043913962474,2.2534211591961526,-4.3711861685608016,-1.4644397717295594,0.014606094799031216,1.5556840196595192,4.506544460580523,2264.4909572834986,1.0001907888096397,beta_vals[5],5,2,1,1,NA,NA,1936,5,2,NA,NA
0.06402550456236596,0.04744679798318512,2.2547266676395745,-4.367041228999051,-1.4434110670436813,0.05168651860538588,1.5868827102105485,4.518473282420441,2258.2602254707494,1.0001504148370497,beta_vals[6],6,2,2,1,NA,NA,1972,6,2,NA,NA
-0.0265092665969405,0.05422137839611502,2.0705172322699292,-4.162426665239465,-1.4195579654224837,-0.01180685195802807,1.4149921436766326,3.9464072955289904,1458.1983113863482,1.0067063049859835,beta_vals[7],7,NA,NA,NA,3,NA,30,7,2,NA,NA
0.13888983261356536,0.05442982302999343,2.070888042180997,-3.9742332541964185,-1.2576348658996994,0.144425503210385,1.5721804258156737,4.125816136024009,1447.5694073057564,1.0065337426116683,beta_vals[8],8,NA,NA,NA,5,NA,30,8,2,NA,NA
-0.20922615408451817,0.054035544952567405,2.0708807457633722,-4.2990452700102795,-1.6039244444643772,-0.18078171754705402,1.2201259455267113,3.744410890142452,1468.7609216218345,1.006677840537764,beta_vals[9],9,NA,NA,NA,16,NA,30,9,2,NA,NA
0.07001722182689861,0.05398390564283981,2.068461677281019,-4.0808835470196785,-1.3158730717563178,0.09340943500263181,1.5075787437481176,4.0388491666560755,1468.1362244983104,1.006566299842748,beta_vals[10],10,NA,NA,NA,34,NA,30,10,2,NA,NA
-0.14178703912941024,0.05421532786572179,2.072628378090673,-4.26602674211071,-1.529510220281916,-0.13464131884944075,1.2922405435856197,3.8183526123120255,1461.4996082897399,1.0067298013444201,beta_vals[11],11,NA,NA,NA,38,NA,30,11,2,NA,NA
0.11919014734716,0.05106282178774399,2.5564800459949875,-4.899802923077237,-1.6194597142563345,0.11835879924708645,1.8182113921841543,5.14516178685359,2506.543194848085,0.999701917569668,beta_vals[12],12,NA,NA,NA,NA,1,72,12,2,NA,NA
-0.03856053786664298,0.05119646108239829,2.561587515804364,-5.115073649797158,-1.762689128663132,-0.04576824978808135,1.6632600090001113,5.02607015865062,2503.4476402479017,0.999731519790703,beta_vals[13],13,NA,NA,NA,NA,2,32,13,2,NA,NA
-0.12492397883235241,0.05104787505100366,2.560073166828098,-5.13716802070986,-1.8435024674882872,-0.13848256947656296,1.5818709639953905,4.922742911894805,2515.0661841222773,0.9996805658499903,beta_vals[14],14,NA,NA,NA,NA,3,72,14,2,NA,NA
0.3065173110701168,0.04846153430392701,2.1669118012648774,-3.863702343715717,-1.181810561229979,0.30918506316964145,1.7603064036640577,4.594975819934542,1999.3468824962843,1.001538813118936,beta_vals[15],15,NA,NA,NA,NA,4,42,15,2,NA,NA
0.07188840507467496,0.04851843989895744,2.1696879769402733,-4.103713783562688,-1.3909193513526485,0.05847681074853196,1.5348387491953566,4.406574497795801,1999.7739616140589,1.0017147940165438,beta_vals[16],16,NA,NA,NA,NA,5,31,16,2,NA,NA
0.04367735818889865,0.05087153052046328,2.6009388399469975,-5.173832628791847,-1.669761617992887,0.06911869328151804,1.7991052060999306,5.062324317893139,2614.030629710549,0.9998931618334882,beta_vals[17],17,NA,NA,NA,NA,6,30,17,2,NA,NA
0.18408396240785677,0.05102543442232103,2.6031946396131125,-5.063030738540435,-1.5058569914241078,0.2069422819169643,1.9426630696757192,5.180893372353616,2602.7943827909976,0.9999540677128792,beta_vals[18],18,NA,NA,NA,NA,7,30,18,2,NA,NA
-0.3834160329045588,0.05127198715859492,2.609316999284827,-5.606851573223009,-2.0944647620500065,-0.36433136970369334,1.3781849028108804,4.620797178105852,2589.961973282702,0.9999067030960295,beta_vals[19],19,NA,NA,NA,NA,8,30,19,2,NA,NA
-0.010799242649422263,0.05182771479917128,3.079611128788786,-6.115546990609693,-2.11345443562366,0.02624296057676292,2.0845508051805304,6.061199044550801,3530.755467136027,1.000082794097277,beta_vals[20],20,NA,NA,NA,NA,9,836,20,2,NA,NA
0.045509078486143904,0.051701233130547426,3.076801949609762,-5.999362810364171,-2.055960043525726,0.09663845976359241,2.1264499181524616,6.076877348650407,3541.5818308540793,1.000121221487187,beta_vals[21],21,NA,NA,NA,NA,10,417,21,2,NA,NA
0.2743266261048875,0.05167255052744398,2.5462366047894798,-4.920852285961917,-1.4089890241249816,0.2706992128330987,2.009013531899401,5.224492222253048,2428.1623305017815,1.0008345003911945,beta_vals[22],22,NA,NA,NA,NA,11,467,22,2,NA,NA
0.07181279454932216,0.05166102770112391,2.5446357711169107,-5.087056790115744,-1.6142462641903312,0.08118961274791409,1.8046366970184178,5.058739636791144,2426.1920375803456,1.000884284833867,beta_vals[23],23,NA,NA,NA,NA,12,420,23,2,NA,NA
-0.05371861077106132,0.05116380867941411,2.6138326964378966,-5.129735950395558,-1.804537898607228,-0.035707881292955976,1.6930649479194635,5.142717709889795,2609.9358924737594,1.0003804229536026,beta_vals[24],24,NA,NA,NA,NA,13,598,24,2,NA,NA
-0.06323235216318168,0.05097173854975646,2.611565467097179,-5.135393423166946,-1.8084339409402193,-0.03819136968314078,1.6818906580845399,5.106934761861489,2625.0824041147534,1.0003624026207336,beta_vals[25],25,NA,NA,NA,NA,14,537,25,2,NA,NA
-0.22689288268442742,0.047575064267612696,2.248514820131076,-4.564852195072073,-1.7415184389758829,-0.22791415279919347,1.2708209564989588,4.2577076557626405,2233.7406183612957,1.0005988656777758,beta_vals[26],26,NA,NA,NA,NA,15,409,26,2,NA,NA
0.01289786913440654,0.04735393447732778,2.246246647357497,-4.331216716990249,-1.5103760477158872,0.0019952648955135787,1.5109802257668963,4.484552425705126,2250.1047996300153,1.0005085516811607,beta_vals[27],27,NA,NA,NA,NA,16,417,27,2,NA,NA
-0.012374922014512188,0.04746879800141796,2.2464711108793507,-4.338278291551852,-1.5281021015467018,-0.02289831990868941,1.5047261166781691,4.472802474945486,2239.6760538975855,1.0004424367439226,beta_vals[28],28,NA,NA,NA,NA,17,704,28,2,NA,NA
-0.0852678649705141,0.04934667682216119,2.307037949160371,-4.623249773631197,-1.6405511724185193,-0.12712713242423246,1.4517677648751959,4.563083304440645,2185.715613746228,1.0007030898805267,beta_vals[29],29,NA,NA,NA,NA,18,719,29,2,NA,NA
-0.011015557324042666,0.04902661928450111,2.3043448961159023,-4.535489369706123,-1.5575540794566047,-0.04599724390372888,1.5353427717921777,4.581708891063018,2209.1798291524246,1.000579536014545,beta_vals[30],30,NA,NA,NA,NA,19,478,30,2,NA,NA
0.3672405626887055,0.04942768183459383,2.3099935870420363,-4.202064932035198,-1.192065655449485,0.34417021458431707,1.9214762099648826,4.952515573313097,2184.1429720839224,1.0007627438363553,beta_vals[31],31,NA,NA,NA,NA,20,475,31,2,NA,NA
0.42320959000260466,0.06230037140233267,2.6998286536655667,-4.951793050129211,-1.364568317822369,0.3741275763129684,2.221515938461754,5.73531377260716,1877.980736323716,1.004824914815849,beta_vals[32],32,NA,NA,NA,NA,21,150,32,2,NA,NA
-0.3189584053817333,0.05684258120851502,2.704490753144366,-5.541585844936156,-2.1398496294936358,-0.3016626577289876,1.4800903529596123,5.064521564012014,2263.7237117417562,1.0002870955172782,beta_vals[33],33,NA,NA,NA,NA,22,238,33,2,NA,NA
0.013542559891996753,0.04855214725554886,2.1714140404340734,-4.183739060508734,-1.4852841761513693,-0.0017211358018827721,1.4791828808089729,4.290553762220718,2000.1768662449185,1.0016600081954121,beta_vals[34],34,NA,NA,NA,NA,23,15,34,2,NA,NA
0.13382906247194085,0.055626980280698804,2.752430904768729,-5.294711400922215,-1.7193254620174698,0.17442406433862742,1.9759496217179673,5.4331099821514846,2448.2844904970952,1.0007943165599726,beta_vals[35],35,NA,NA,NA,NA,NA,3202,35,2,1,NA
-0.17795051094599024,0.055208952395498084,2.951136553854943,-5.852281961911049,-2.186919569461403,-0.23162388561843958,1.8251758019046633,5.531490344854738,2857.324718229237,0.9995994430661591,beta_vals[36],36,NA,NA,NA,NA,NA,176,36,2,2,NA
0.03274498054115531,0.056291222087656904,2.668313421802177,-5.116124237041735,-1.7869107044985768,-0.007272163014226883,1.864747794574321,5.196843337545846,2246.9444039641926,1.0010045121315745,beta_vals[37],37,NA,NA,NA,NA,NA,476,37,2,3,NA
0.16469578624761017,0.05545103034572151,2.9663556583706145,-5.6058430532444365,-1.8734711670509672,0.10786472809699651,2.1385815382996,6.020667535489545,2861.720408219143,0.9999389484760485,beta_vals[38],38,NA,NA,NA,NA,NA,90,38,2,4,NA
0.00357518924988552,0.05535359180192451,3.3596934876751394,-6.611606463405921,-2.1637898198081857,-0.02122517119156365,2.216227135596257,6.719230568764717,3683.898887494629,1.000052580811405,beta_vals[39],39,NA,NA,NA,NA,NA,1253,39,2,5,NA
0.04711287853291619,0.05371045737913447,2.910799118825954,-5.8024635749306155,-1.9572322905618365,0.06375188199468688,2.08037788858892,5.538288875652592,2937.019082045956,0.9996647758101789,beta_vals[40],40,NA,NA,NA,NA,NA,2022,40,2,6,NA
0.030450308193577247,0.042160235850081586,2.0545276809557587,-3.9658933852565306,-1.3336832909460807,0.008866566404901337,1.406688290304013,4.0348648159504075,2374.750186620783,0.9998530498129861,beta_vals[1],1,1,NA,NA,NA,NA,3172,1,3,NA,NA
0.08591505914338775,0.04218578684792182,2.0571766425965117,-3.9103450223151883,-1.3026289825216488,0.0523589357599441,1.471257989367044,4.103164937823454,2377.994585176546,0.9997913096457776,beta_vals[2],2,2,NA,NA,NA,NA,4047,2,3,NA,NA
-0.005226263436989185,0.05317816081947377,2.580772638728432,-4.931436775775969,-1.8076866754133645,-0.02818170205404626,1.7286777190778813,5.121288614469517,2355.2275090759517,1.0004446891344219,beta_vals[3],3,1,1,1,NA,NA,1402,3,3,NA,NA
-0.18690666731791594,0.05317911137612114,2.5802067765261283,-5.05868793683899,-1.9761781304157844,-0.18158085628119305,1.5241017438012867,4.938214955464604,2354.110644354177,1.0004667199399762,beta_vals[4],4,1,2,1,NA,NA,1405,4,3,NA,NA
-0.09782392631641001,0.04508410288159855,2.2398986432547705,-4.539754771047194,-1.6214397130666705,-0.0792574421419632,1.4062758955197356,4.293946184496328,2468.367781072024,1.0007937826612092,beta_vals[5],5,2,1,1,NA,NA,1936,5,3,NA,NA
-0.04621677774970192,0.04489536657364954,2.239058455047366,-4.530776561586819,-1.5548467538693105,-0.026480354095464217,1.4494279961749683,4.354527686950915,2487.2979949822693,1.000766888455859,beta_vals[6],6,2,2,1,NA,NA,1972,6,3,NA,NA
0.016160702243541554,0.05312289113500505,2.0903022010714056,-3.955747083170665,-1.3927477035544287,-0.023911133029391643,1.3878038043927456,4.278967450485215,1548.2987032511353,1.0018003265766808,beta_vals[7],7,NA,NA,NA,3,NA,30,7,3,NA,NA
0.1792783867659242,0.05261192421856943,2.0858350458795045,-3.805092721920467,-1.2572958079572247,0.1523097498166773,1.5572697606219486,4.371007605167141,1571.7792405441764,1.0017817790271049,beta_vals[8],8,NA,NA,NA,5,NA,30,8,3,NA,NA
-0.11258712381617383,0.052878953479863176,2.089117340236797,-4.098951987393475,-1.5481531010543965,-0.13598766726174358,1.2531209961062517,4.0877481544717424,1560.8456727304326,1.0016540774811709,beta_vals[9],9,NA,NA,NA,16,NA,30,9,3,NA,NA
0.10788167885942077,0.05287784695949441,2.086381132061049,-3.8760741184701057,-1.3388722290138206,0.06829779140123998,1.467424643589893,4.276570359483024,1556.8248889289823,1.0018906145377247,beta_vals[10],10,NA,NA,NA,34,NA,30,10,3,NA,NA
-0.07068604390188854,0.05304778083259932,2.0859684773762477,-4.036186329510431,-1.497633155539663,-0.0921396370883879,1.2990337715268967,4.133394698620724,1546.2547300192086,1.0018027648798538,beta_vals[11],11,NA,NA,NA,38,NA,30,11,3,NA,NA
0.03332301118631263,0.04977554104077474,2.5175464078481484,-4.8571390770573935,-1.6796410606815344,0.04177109595709561,1.7418960852811194,4.997470557817357,2558.132240934357,1.000096010040889,beta_vals[12],12,NA,NA,NA,NA,1,72,12,3,NA,NA
0.1057260241955633,0.0498968813171246,2.5219403891796657,-4.786924097614477,-1.5989422854142519,0.1144344973635219,1.8331105533981662,5.076289184525881,2554.5995425386623,1.0000735748076874,beta_vals[13],13,NA,NA,NA,NA,2,32,13,3,NA,NA
-0.20558390322229975,0.04971841387835462,2.517012460165852,-5.05567409057979,-1.912097868404938,-0.1946263289795231,1.506491450303796,4.758089113239439,2562.926787873767,1.0000726252948313,beta_vals[14],14,NA,NA,NA,NA,3,72,14,3,NA,NA
0.1856364398024124,0.04659182702358364,2.148339914211126,-4.023377116690869,-1.2455092509141479,0.25737870558854437,1.6453448598161946,4.3703567644418975,2126.1138312465905,1.001815043315262,beta_vals[15],15,NA,NA,NA,NA,4,42,15,3,NA,NA
-0.09967261862718932,0.047159995235934525,2.1496308766731835,-4.3659855937931304,-1.5419537232165077,-0.04962406554926191,1.338063296782096,4.0925316342130325,2077.6877442593022,1.0018844064762673,beta_vals[16],16,NA,NA,NA,NA,5,31,16,3,NA,NA
0.08856029059194927,0.04983515802957309,2.5411230488232666,-4.90434232279625,-1.6149308229133275,0.08476190693398548,1.7771557118475165,5.082579674235298,2600.0380956146982,1.0028413030944958,beta_vals[17],17,NA,NA,NA,NA,6,30,17,3,NA,NA
0.2717281586480742,0.04960153109678324,2.537563211677692,-4.702538414553829,-1.4235766797777987,0.275849189559135,1.9887674921580705,5.235101101944823,2617.2401502851,1.0029452122677203,beta_vals[18],18,NA,NA,NA,NA,7,30,18,3,NA,NA
-0.301581775138948,0.04963292126217582,2.5414757996753408,-5.2793481644510845,-1.9981994439831845,-0.3368964117206639,1.3917693839033467,4.688335926055459,2621.9975559590866,1.0029748311593953,beta_vals[19],19,NA,NA,NA,NA,8,30,19,3,NA,NA
0.004872701494764225,0.04868917330983467,3.007482570483872,-5.870449359084116,-2.0258123490636697,-0.019357860438599425,2.0201733014310035,5.869107715436798,3815.4119599570263,1.0007668288035276,beta_vals[20],20,NA,NA,NA,NA,9,836,20,3,NA,NA
0.0604150144731093,0.04894093439814758,3.0110164099771004,-5.840408186560294,-1.9415107187965697,0.04396840952367219,2.076342058870973,5.923676499703542,3785.138117011293,1.000795741506633,beta_vals[21],21,NA,NA,NA,NA,10,417,21,3,NA,NA
0.3444052519644574,0.04834613240614985,2.587646423502435,-4.74298379030464,-1.4098555099093881,0.3979414964930582,2.0825926469798626,5.34926831141361,2864.747794214759,1.000663185580744,beta_vals[22],22,NA,NA,NA,NA,11,467,22,3,NA,NA
0.13438248065324243,0.048308558949869435,2.5848164540089806,-4.919642482990457,-1.5980622657694097,0.1866314903649593,1.8810344034320592,5.119306938674254,2862.9334573807005,1.0006546764782398,beta_vals[23],23,NA,NA,NA,NA,12,420,23,3,NA,NA
-0.0997052950389817,0.050219980563133974,2.641739472578857,-5.162884871661533,-1.8979254237828191,-0.09653116629230914,1.6958118849576884,5.08356274416026,2767.1129717596004,1.0001407159217852,beta_vals[24],24,NA,NA,NA,NA,13,598,24,3,NA,NA
-0.10577239966857267,0.05031192520764798,2.6431016730991588,-5.178079567800979,-1.8996408714641397,-0.09548265456576599,1.6887246514950123,5.075205123541378,2759.852469040227,1.0001124741584513,beta_vals[25],25,NA,NA,NA,NA,14,537,25,3,NA,NA
-0.1807368261192266,0.050135967776400545,2.265200916951864,-4.616395411054917,-1.729110972959244,-0.18335758536263402,1.3714894401098041,4.217161092561574,2041.336741489009,1.0007308024849457,beta_vals[26],26,NA,NA,NA,NA,15,409,26,3,NA,NA
0.024863487711684534,0.050222653133096824,2.264553524388726,-4.3992728302875515,-1.5188538641686804,0.024164739246246944,1.579844970572807,4.439774120524146,2033.1334084310067,1.0006315046403234,beta_vals[27],27,NA,NA,NA,NA,16,417,27,3,NA,NA
0.07017104586731586,0.05021901778272281,2.2664762581877747,-4.341487954124199,-1.468966447565358,0.07711271187829875,1.6314626064646278,4.481795532759082,2036.8822316599992,1.0006578556627106,beta_vals[28],28,NA,NA,NA,NA,17,704,28,3,NA,NA
-7.835111934644442e-4,0.05026518940259306,2.330610356114442,-4.570480663055726,-1.5521410315636266,0.0017911785887069881,1.590651452457856,4.579535460358776,2149.832861958712,1.0006011188807256,beta_vals[29],29,NA,NA,NA,NA,18,719,29,3,NA,NA
-0.03145654072837877,0.04995174705963418,2.3322349884251046,-4.593228468689595,-1.5887247624841292,-0.03144833051979016,1.5658390894733192,4.551121566463187,2179.9335143123894,1.0006442391399981,beta_vals[30],30,NA,NA,NA,NA,19,478,30,3,NA,NA
0.41768777618020286,0.05008889449770358,2.337969129576004,-4.223290177947027,-1.1476637206103248,0.4173908807574459,2.011615679010899,5.011583352557519,2178.686045679977,1.0006292762069964,beta_vals[31],31,NA,NA,NA,NA,20,475,31,3,NA,NA
0.21765022148183116,0.06373980716669761,2.714469723437074,-5.146960997604731,-1.629867266490904,0.2620048349589009,2.103988126680228,5.350631099606873,1813.6292585735334,1.003270628247662,beta_vals[32],32,NA,NA,NA,NA,21,150,32,3,NA,NA
-0.29655424973807637,0.05254024996044016,2.7022283961011744,-5.628156751973626,-2.1182299797200455,-0.3261884463489486,1.522830432305736,4.997294922319494,2645.2080615760356,1.0021510336773252,beta_vals[33],33,NA,NA,NA,NA,22,238,33,3,NA,NA
-0.08512024120095422,0.04676876474433457,2.159661175599022,-4.308212104894373,-1.5349460624877622,-0.04479853135397247,1.3614454746463507,4.101134605150657,2132.354676934309,1.001750795957759,beta_vals[34],34,NA,NA,NA,NA,23,15,34,3,NA,NA
0.002765022622232914,0.05141990642518971,2.7279956498133306,-5.248691253839072,-1.8767931279632692,-0.020124760716163006,1.8631500892083932,5.401502587224817,2814.6524928642434,1.0004979444050162,beta_vals[35],35,NA,NA,NA,NA,NA,3202,35,3,1,NA
