mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,model_index
3.9009170752406783,0.0039468094768779485,0.2927013180007928,3.3274346395259067,3.700296681203864,3.902085348921278,4.105393516497633,4.458217868032972,5499.928344610951,1.000555244738447,base_reproduction,1
0.06067828093224342,3.0400691640097652e-5,0.0029126102954568065,0.05501716101155013,0.0587218865916459,0.06061506432018545,0.06265112002686479,0.06644948707757199,9179.05204066687,0.9999850188870704,base_theta,1
0.0469959848451216,1.27252368692537e-4,0.012219479235612035,0.024119719396887552,0.03857875256346656,0.04659537091180438,0.0551885068674723,0.0715990177928275,9220.907072469488,0.9998931086835661,mort_theta,1
3.9059542754823093,0.004273830123435369,0.30544188657766036,3.304374867728746,3.70113246613014,3.9031589151544615,4.103461204349982,4.5196896664566575,5107.668178452979,0.9995662897788883,base_reproduction,2
0.06074691578858345,3.204393016818645e-5,0.0029836222665022686,0.05507462167977099,0.05869829792756591,0.06068395899934463,0.06273739213098742,0.06673327507051043,8669.541421634389,0.9997367671430223,base_theta,2
0.04706527646788882,1.4096913779700993e-4,0.01205461781622559,0.024640889863043892,0.03860182257581489,0.04647007550384346,0.05525886690198594,0.07185235190899202,7312.380886981678,0.999952490595861,mort_theta,2
