mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,par_name,beta_id,background_id,sex_id,driver_id,construct_id,experiment_count,beta_val_id,model_index,parental_mortality
0.01220514144965183,0.08192207799275651,0.8343995642938105,-1.6910813271116418,-0.540985232300494,0.019710391440624305,0.5924675406412837,1.5531666992396915,103.73999376600669,1.0333588296679659,beta_vals[23],23,NA,NA,NA,13,20,23,1,NA
-0.010667528212292306,0.1009316738458611,0.5507479737786188,-1.044506313248151,-0.3962530500709059,-3.1816818718293166e-4,0.37800170731132177,1.0551367622571748,29.774937930766775,1.1202900244280658,beta_vals[24],24,NA,NA,NA,14,20,24,1,NA
-0.078080770935344,0.10024963732312392,0.5440001312872723,-1.1064720685315321,-0.4585873372269219,-0.06353232965954139,0.30582401002804915,0.9664516520118969,29.446412306692437,1.1217020717114587,beta_vals[25],25,NA,NA,NA,15,20,25,1,NA
0.0071031887799070876,0.09976066329998794,0.5462923611770572,-1.01803076392823,-0.368214711992468,0.010967844920817645,0.39170166865956024,1.0393643077812658,29.986901939978885,1.1184253458143394,beta_vals[26],26,NA,NA,NA,16,20,26,1,NA
-0.14356712997700935,0.1003209439958091,0.5494630288767849,-1.180743359245947,-0.5386620499479964,-0.1409546786782263,0.24901606326892609,0.9152185251448344,29.99809882063938,1.1167506801522975,beta_vals[27],27,NA,NA,NA,17,19,27,1,NA
0.0157147769324364,0.09884876077313909,0.548011553065662,-1.0166750980236117,-0.3701428796882226,0.02459911860548858,0.40401896096184586,1.0475906268842066,30.73526559350139,1.115757694802529,beta_vals[28],28,NA,NA,NA,18,20,28,1,NA
-0.18331734061136656,0.09945650997030787,0.550061256486233,-1.221661832039469,-0.5741524002618577,-0.17061127160079484,0.20221110848038576,0.8683811003959971,30.5883240494022,1.1170549539409935,beta_vals[29],29,NA,NA,NA,19,19,29,1,NA
-0.06461827201162258,0.09879433908497734,0.5498635712388281,-1.1152252469772215,-0.4534675639266625,-0.057642251410831416,0.324400151660589,0.9884927705103425,30.977457964032848,1.1170267507128537,beta_vals[30],30,NA,NA,NA,20,17,30,1,NA
-0.14522277289743063,0.09831276009189163,0.5444197270855439,-1.1791218004659876,-0.5304860364199884,-0.13914405386175116,0.24525756082035555,0.8857872656973407,30.665350232149226,1.1157236295998725,beta_vals[31],31,NA,NA,NA,21,20,31,1,NA
-0.1003527233516916,0.09882372467607023,0.5496723578510141,-1.1214259438555039,-0.48583135025197965,-0.08748619366153987,0.2961639351516742,0.9600786980827825,30.93751010595112,1.1152548031634182,beta_vals[32],32,NA,NA,NA,22,20,32,1,NA
0.1694995744252487,0.09925801583084923,0.5463665890634787,-0.8494329238971677,-0.21667230094671092,0.17678903154835823,0.5560001883082515,1.2232023329547503,30.299613519280168,1.1170995437374398,beta_vals[33],33,NA,NA,NA,23,20,33,1,NA
0.04034140933833824,0.08229086944719068,0.8352615874820997,-1.6541847874006301,-0.5017655096223753,0.055572265991150296,0.6223597528130285,1.6093141487907243,103.02478496410447,1.0339168154072347,beta_vals[34],34,NA,NA,NA,24,20,34,1,NA
-0.27924011144734706,0.10059625305696179,0.5503112151402644,-1.2942425605176127,-0.6696050911016094,-0.2776656453949998,0.11534360029673804,0.7812317567984253,29.926306384424393,1.1178014556549787,beta_vals[35],35,NA,NA,NA,25,19,35,1,NA
-0.10043144536689715,0.09767916469068318,0.5468995189782812,-1.1388156049713634,-0.48529365683792425,-0.09521442177812703,0.2851659311328296,0.9220699405966646,31.348098930460694,1.1111595326003711,beta_vals[36],36,NA,NA,NA,26,19,36,1,NA
-0.20842344849282649,0.09935230328984462,0.5486987360276624,-1.2464660730139163,-0.586014879641122,-0.2019157991957541,0.17996961650321275,0.833005541882597,30.50085683989602,1.1161915587635376,beta_vals[37],37,NA,NA,NA,27,19,37,1,NA
0.20141584239032886,0.09860106274155073,0.5496594784068968,-0.831258552863307,-0.18273788030318006,0.20756067189991093,0.5902753681589905,1.2447519394661846,31.07593833971733,1.1149078928994591,beta_vals[38],38,NA,NA,NA,28,18,38,1,NA
-0.18211564440868463,0.09819782692697433,0.550191548855948,-1.2140104590563052,-0.5672470418106541,-0.17757287956046883,0.2122430793346824,0.8700582818516657,31.392367947017313,1.113740382926188,beta_vals[39],39,NA,NA,NA,29,19,39,1,NA
-0.48133514682367295,0.09880233116692132,0.545922856218644,-1.5279192310569525,-0.8601203343577508,-0.47458695106644366,-0.09236778033281219,0.5496901959788871,30.530096116533773,1.1176610448401338,beta_vals[40],40,NA,NA,NA,30,19,40,1,NA
-0.015271467678710115,0.0823966461931847,0.8321375608361213,-1.7071828814630619,-0.5594633335786209,0.0020701193724276456,0.5560307590873963,1.5382479133755285,101.99319142281317,1.0329025126150806,beta_vals[41],41,NA,NA,NA,31,20,41,1,NA
0.04724201217142493,0.08275326096512943,0.8347404374445871,-1.6614103203210222,-0.4932964626047326,0.055218565906970676,0.6281037988276857,1.6195666074101285,101.7495909842386,1.0332248140035265,beta_vals[42],42,NA,NA,NA,32,20,42,1,NA
0.1150545311396252,0.09795914129142247,0.5470744706401304,-0.9118918947313032,-0.26637863235930975,0.12163536003988201,0.49840034287945045,1.1563360103143772,31.18910832036644,1.114851553566507,beta_vals[43],43,NA,NA,NA,33,20,43,1,NA
-0.21759035261315965,0.09816607135478658,0.5450311015328911,-1.237939829507735,-0.600142267117774,-0.2079317444044611,0.17156836272782203,0.8319315881102127,30.826182804763494,1.115019443300322,beta_vals[44],44,NA,NA,NA,34,20,44,1,NA
-0.27926664849125665,0.09838018157106466,0.5438733874429683,-1.3040645908083608,-0.6584369785514521,-0.27427423657594285,0.10762293206875173,0.7590342112622481,30.56190192849474,1.1165201048975386,beta_vals[45],45,NA,NA,NA,35,20,45,1,NA
-0.16646602568872532,0.10016319664689244,0.5509907362603222,-1.2058510641661175,-0.5547250491792857,-0.1665801164310342,0.22283196885691822,0.8796744964793065,30.260231186677906,1.1173839438248039,beta_vals[46],46,NA,NA,NA,36,18,46,1,NA
0.021149678836456378,0.08288932162766083,0.8316394285399483,-1.685195716691704,-0.5249632848861407,0.04594199078262237,0.597059478663562,1.5703718525317525,100.66371915161922,1.0342734672891123,beta_vals[47],47,NA,NA,NA,37,20,47,1,NA
-0.2179008333756809,0.09960862122510797,0.5478030085794922,-1.2445362913012918,-0.6001126174388316,-0.21247927838444278,0.1649744500645463,0.841160361158377,30.2450961077437,1.117151990385476,beta_vals[48],48,NA,NA,NA,38,20,48,1,NA
0.13003383993152448,0.08234382105678519,0.8360424984210981,-1.5443026802962312,-0.4155894388852016,0.14444998018443136,0.7228471920417895,1.6923680929881049,103.08481049061318,1.0326782908478014,beta_vals[49],49,NA,NA,NA,39,20,49,1,NA
-0.007418296028464647,0.0984531104109148,0.5477204896721581,-1.0439001950412736,-0.3931481285820825,-1.8484855830953526e-4,0.3847043219767382,1.0402482372768664,30.949888797973085,1.1157571250899607,beta_vals[50],50,NA,NA,NA,40,20,50,1,NA
0.1344184936080296,0.0833911833059084,0.836776081657158,-1.5643448429931648,-0.41534900272892106,0.14914664472786252,0.7168667546535883,1.7184159021000798,100.6881225140656,1.0333266434861772,beta_vals[51],51,NA,NA,NA,41,19,51,1,NA
0.22991507751615753,0.08267455608461446,0.8326543844996158,-1.4443915038437747,-0.31151970094226106,0.2362524521275782,0.8040529434818603,1.7913967911575701,101.43452577841761,1.0337309714803797,beta_vals[52],52,NA,NA,NA,42,19,52,1,NA
-0.0024562325733124796,0.08249102419956494,0.8337583217744965,-1.7006595886334732,-0.5440325264514039,0.00890332375860066,0.5799779533619993,1.5513285101112886,102.15672738051788,1.0336964201157197,beta_vals[53],53,NA,NA,NA,43,19,53,1,NA
-0.026526213471698094,0.0830183760041513,0.8346646265416651,-1.7157099871797747,-0.5909135207530456,-0.015545002998171412,0.5440702210527019,1.5413580834296838,101.08240110660043,1.0335718119955608,beta_vals[54],54,NA,NA,NA,44,19,54,1,NA
-0.26732530579612584,0.0978864802746769,0.5463713484649161,-1.2933192230980248,-0.6577927686818958,-0.2668872446589604,0.1192249106938958,0.7741387988462664,31.15519031128961,1.1139158880772235,beta_vals[55],55,NA,NA,NA,45,20,55,1,NA
0.06014995044584968,0.08209663862140848,0.8335659173590659,-1.624268270071069,-0.486281419215211,0.07112812165318105,0.6385383227738102,1.6371983869497744,103.09299262145622,1.0333929924825804,beta_vals[56],56,NA,NA,NA,46,20,56,1,NA
0.187854934424289,0.09863245353839856,0.5472656554168394,-0.8339960789776032,-0.1985544681583431,0.19001192922965973,0.5782789962712357,1.226566167799611,30.7862445641552,1.1150815712253492,beta_vals[57],57,NA,NA,NA,47,20,57,1,NA
-0.24116329756276603,0.08213131125964375,0.835492945215454,-1.9290848577929274,-0.7866379216186478,-0.2270301365269941,0.3455468608890979,1.329062153525331,103.48277377071997,1.033077352487134,beta_vals[58],58,NA,NA,NA,48,20,58,1,NA
0.02925202565786025,0.09892855214473506,0.5477946561527753,-0.9877579660927028,-0.3590661798155983,0.031308114908758636,0.4162482170261981,1.0745323769415458,30.66142087091494,1.116853809818289,beta_vals[59],59,NA,NA,NA,49,20,59,1,NA
-0.1077031965174867,0.09903975276756749,0.5502668413672036,-1.165517422774283,-0.49055769337236865,-0.09487796266407406,0.27280880599466584,0.9644681111043358,30.869357589152866,1.1141703488400578,beta_vals[60],60,NA,NA,NA,50,15,60,1,NA
0.14502995851101694,0.08202633445191847,0.833510073286675,-1.5633253273546364,-0.4056398912563791,0.16080891204055392,0.7182010282761208,1.7014814699989536,103.25595236173632,1.0330381540634226,beta_vals[61],61,NA,NA,NA,51,20,61,1,NA
0.07620202152788062,0.08228031340356119,0.8336483636636595,-1.6060312807286912,-0.4852196536005755,0.07898393952318725,0.6626241086798796,1.614008910080275,102.65353977146785,1.0322109350489193,beta_vals[62],62,NA,NA,NA,52,20,62,1,NA
0.14375085634082882,0.08152506762700644,0.8352258154535565,-1.5440508291448907,-0.40224688780664053,0.14956516751602547,0.731536921018851,1.7151423599579705,104.96040140148243,1.0333515123740735,beta_vals[63],63,NA,NA,NA,53,19,63,1,NA
-0.19909129060920155,0.0989539268377318,0.5460137709779737,-1.22110635826482,-0.58800308800973,-0.1905334632446934,0.19185864852641663,0.8545145401393246,30.44676294661721,1.117577522925417,beta_vals[64],64,NA,NA,NA,54,20,64,1,NA
0.1755167046132459,0.09921845924940616,0.5478613079727696,-0.8351174572580593,-0.208816829642947,0.18387436570489052,0.5614354041049738,1.2379109631657574,30.489921253690568,1.11646449573711,beta_vals[65],65,NA,NA,NA,55,19,65,1,NA
0.11759247558744973,0.0978857549711984,0.5460650023192428,-0.9232743786601768,-0.2596784655158559,0.12998233015636212,0.5057569620941712,1.1523476320916217,31.120724347165844,1.1136265238288536,beta_vals[66],66,NA,NA,NA,56,20,66,1,NA
-0.08757522403796551,0.09881416773972082,0.5470458504854973,-1.114431729697571,-0.4717717061524269,-0.07934057870298987,0.29411131291576464,0.9518575996653295,30.648485731121433,1.1163494620237036,beta_vals[67],67,NA,NA,NA,57,20,67,1,NA
0.08214384804490564,0.09834102573243564,0.5451845877809234,-0.938773488090797,-0.3006683657063764,0.0979764510862461,0.4701558690402252,1.1272239759474736,30.733899885973603,1.1152604519536922,beta_vals[68],68,NA,NA,NA,58,20,68,1,NA
0.15398857678109457,0.08259342414204518,0.8357195145702747,-1.5352245021441766,-0.39410730435418184,0.1674708687771721,0.7401448301024585,1.6974114706855772,102.38354054597615,1.0332008857699189,beta_vals[69],69,NA,NA,NA,59,18,69,1,NA
-0.06051639476010145,0.08298212778299091,0.8363068089631253,-1.7640238622548448,-0.6080666144343762,-0.046079649503010967,0.5266419770194216,1.476299750060731,101.56922349122469,1.033430382654957,beta_vals[70],70,NA,NA,NA,60,20,70,1,NA
-0.16506399043246542,0.10022727654736012,0.546960457796816,-1.1966177482597942,-0.5487417389502044,-0.15515886156022965,0.2253562924648211,0.8918330339223665,29.78104972326557,1.11973946483185,beta_vals[71],71,NA,NA,NA,61,20,71,1,NA
-0.1230881307748903,0.08239901370585606,0.8333773375873135,-1.7844971762213646,-0.6793266405880366,-0.10607991334738201,0.4501816772564161,1.4540123680625996,102.29145261212965,1.0326672989403747,beta_vals[72],72,NA,NA,NA,62,20,72,1,NA
-0.1342847191284561,0.09894091635720231,0.5485626894844463,-1.167124440755066,-0.5173133062409538,-0.12928477071393468,0.2601415692740066,0.891981079614244,30.73977432089407,1.1168797145954208,beta_vals[73],73,NA,NA,NA,63,20,73,1,NA
-0.26496672033213503,0.09808688811079898,0.5458409863165616,-1.2936580741543553,-0.6521972999797226,-0.25651366190077496,0.11298760118457055,0.759333236215339,30.96780140913124,1.116073606332832,beta_vals[74],74,NA,NA,NA,64,19,74,1,NA
-0.3109335908921323,0.08235878232902262,0.83409327807246,-2.00307900767402,-0.8451380959783557,-0.30230963488177054,0.2669657111705641,1.2551926227048484,102.56741462110907,1.03373806550016,beta_vals[75],75,NA,NA,NA,65,20,75,1,NA
0.011115555307345945,0.09871074584420304,0.5466968777500896,-1.031827912465901,-0.37188356385363,0.017240816358609627,0.40052135702536296,1.0547829289379362,30.673569669574807,1.1157211334459487,beta_vals[76],76,NA,NA,NA,66,18,76,1,NA
-0.20870896867634803,0.09903973908589113,0.5499501603502439,-1.243593191438838,-0.591951271203065,-0.2022264956906623,0.1871756004086698,0.8572061908055668,30.833845426784592,1.1155619333529623,beta_vals[77],77,NA,NA,NA,67,19,77,1,NA
0.009091601944204424,0.09874116501047063,0.5465502070422228,-0.9964420544460624,-0.37875305155800043,0.023036260568456923,0.39768073292839756,1.0657943818969666,30.638227195756652,1.1150300667716087,beta_vals[78],78,NA,NA,NA,68,20,78,1,NA
-0.1308685922876818,0.08312955308110488,0.8338002948994235,-1.7894669142495798,-0.677092200290028,-0.1300266805616196,0.4335631196823548,1.4291573283934897,100.60352486665475,1.035217005271533,beta_vals[79],79,NA,NA,NA,69,20,79,1,NA
-0.19789317565471498,0.09883243942980617,0.5500666343490122,-1.2366733500804306,-0.5860423481054002,-0.18409486985788234,0.18468050713714407,0.832341094450629,30.976445037192377,1.1131660462582895,beta_vals[80],80,NA,NA,NA,70,20,80,1,NA
-0.2455833327712715,0.0985764898756759,0.5450662637910275,-1.2729148728339816,-0.6244996066054174,-0.23754511178061333,0.13744155896390597,0.7791946845788759,30.57397499891717,1.1182173711244723,beta_vals[81],81,NA,NA,NA,71,20,81,1,NA
-0.18779604544840978,0.09982043099342477,0.5490128956260085,-1.2109578768852742,-0.5745884142708634,-0.17074732850854268,0.19818398323117634,0.8359263754669044,30.25005787178637,1.11892537340456,beta_vals[82],82,NA,NA,NA,72,20,82,1,NA
-0.08570412491068947,0.09821322790508828,0.5445033925895011,-1.1129314587935022,-0.46931522491373423,-0.06908391366986236,0.2981660216422911,0.9492053028027907,30.736981107860608,1.1173011862416105,beta_vals[83],83,NA,NA,NA,73,20,83,1,NA
-0.06693385095032026,0.08397937532170403,0.835966356690814,-1.7653932567316257,-0.6261546474282972,-0.052035237443020736,0.5201410516750443,1.4891687005375431,99.09056842859383,1.0336464818795403,beta_vals[84],84,NA,NA,NA,74,20,84,1,NA
0.033090964803776476,0.09889155590755673,0.5489395741250511,-0.9916286143774372,-0.3482984502690294,0.04061867375180102,0.42137539877828156,1.0852044990687804,30.812764330877354,1.1161137413732056,beta_vals[85],85,NA,NA,NA,75,19,85,1,NA
-0.07065716342188809,0.0986494375082284,0.5461299254055212,-1.109376982239425,-0.44533538968400166,-0.06049510093868685,0.3214197764030528,0.9570935825853066,30.648041178505594,1.1162609446809497,beta_vals[86],86,NA,NA,NA,76,20,86,1,NA
0.05250048971625084,0.09801688769043312,0.5461174107186486,-0.9825484707299057,-0.33131108676357046,0.06554412056400274,0.43732620461679567,1.1002948289219032,31.043467716780974,1.115002079911903,beta_vals[87],87,NA,NA,NA,77,18,87,1,NA
0.0485259360720708,0.08271366385487224,0.8319970532521505,-1.6306946388858181,-0.5054379164764315,0.06790672443356169,0.6251986816076408,1.605859232317671,101.17869160769682,1.0349600883397891,beta_vals[88],88,NA,NA,NA,78,20,88,1,NA
-0.39532437559115774,0.09842165140273725,0.5654368185015254,-1.4665391866491568,-0.7955738046736319,-0.3908100922314584,4.577526620222281e-4,0.7049862602205866,33.00554231101896,1.106160052154101,beta_vals[89],89,NA,NA,NA,79,10,89,1,NA
-0.35625618691448296,0.09853099570214999,0.5503702619821683,-1.389429164711966,-0.7444459602527209,-0.3518624730683032,0.03419593035273344,0.6812328027631689,31.200688408518616,1.112971101827482,beta_vals[90],90,NA,NA,NA,80,18,90,1,NA
-0.32868555996457266,0.09917835770955977,0.5471347143513452,-1.3668383797775892,-0.7136114567557139,-0.3177429027095,0.05600704206793995,0.7024336549212822,30.433697252280716,1.1178023244353932,beta_vals[91],91,NA,NA,NA,81,20,91,1,NA
0.01321770465925661,0.0993055822992963,0.5457711097162075,-1.0034812660469545,-0.3639445760924262,0.01480757001260527,0.3959295399609914,1.069626426692257,30.204646730528914,1.118302430887055,beta_vals[92],92,NA,NA,NA,82,20,92,1,NA
-0.37155627365704624,0.09774127274466443,0.5469527216382473,-1.4043723089172784,-0.757267975099024,-0.35704973260799955,0.015407381879781447,0.6693836778944657,31.31436400488952,1.1141706177471167,beta_vals[93],93,NA,NA,NA,83,18,93,1,NA
-0.20805356716186024,0.09866641034608402,0.543916032223215,-1.2326507871620842,-0.6001102621628356,-0.19626388221420332,0.18397815148290328,0.8378186447632541,30.389605609546603,1.116485891970468,beta_vals[94],94,NA,NA,NA,84,20,94,1,NA
-0.1530173980144912,0.10009868801025926,0.5506296280578568,-1.1951378500181116,-0.5381675042492806,-0.1495754555459556,0.23925751525713773,0.9041452735350005,30.25954417464584,1.1185433690663242,beta_vals[95],95,NA,NA,NA,85,20,95,1,NA
0.11071825141883827,0.08286280833763697,0.8345253357829088,-1.5508221402689382,-0.43329923990249947,0.11827267308075982,0.6892100648425377,1.6822987475835174,101.42844240128068,1.034096984681393,beta_vals[96],96,NA,NA,NA,86,20,96,1,NA
-0.26327930299207536,0.09903794045182665,0.5476488540677922,-1.3121961569463598,-0.6508199310565752,-0.25372204459418624,0.13114798533260952,0.7813680491534168,30.57744303533608,1.1171291808231534,beta_vals[97],97,NA,NA,NA,87,19,97,1,NA
0.24507779087138015,0.08273104002866603,0.8359254550658967,-1.4535884360950988,-0.3046565821850433,0.2553210761723228,0.8300556518169968,1.809646269006867,102.09350939453319,1.0332686688046695,beta_vals[98],98,NA,NA,NA,88,20,98,1,NA
-0.11375565215273695,0.08239821571933106,0.832679449471366,-1.7874152770132858,-0.6688386830545594,-0.09949727184611026,0.4585064684882066,1.447917804935394,102.1221801975575,1.0329585900590066,beta_vals[99],99,NA,NA,NA,89,20,99,1,NA
-0.13485050906565638,0.08431332676838939,0.8343405968861763,-1.8337705659678856,-0.6872212151869302,-0.12048683808175317,0.4445757361311907,1.4219860059407554,97.9251623296602,1.0341611128606878,beta_vals[100],100,NA,NA,NA,90,20,100,1,NA
0.20617190365316418,0.08211495992549792,0.8347414754955776,-1.504265110179165,-0.3501573292880833,0.2291562469205987,0.7865188464191126,1.7873546446812707,103.33784838788063,1.0334749767446174,beta_vals[101],101,NA,NA,NA,91,17,101,1,NA
0.1960885422504566,0.08216139402825044,0.8343077667443649,-1.4723478500105798,-0.35607183251413044,0.2075219730337895,0.7711592406405152,1.7421918325848809,103.11384332780793,1.0328063507034952,beta_vals[102],102,NA,NA,NA,92,20,102,1,NA
0.14390085579249884,0.08150361658232914,0.8346450909131459,-1.5302779255356764,-0.4043513386659553,0.15708255022570602,0.7277595148771767,1.7318154302141593,104.86967600339734,1.032617708548181,beta_vals[103],103,NA,NA,NA,93,20,103,1,NA
0.11114518481224611,0.08225710399860169,0.831277623571266,-1.5625731337866628,-0.44344914375966055,0.12403922049411287,0.6889430593644988,1.684822715623272,102.12812292247585,1.0336540116520085,beta_vals[104],104,NA,NA,NA,94,20,104,1,NA
0.03223631387931724,0.08320458990043761,0.8347596455339634,-1.6386345594182739,-0.5282222637463403,0.04419604309893757,0.6068430770133968,1.6092732140571084,100.65337069072943,1.0342791443436712,beta_vals[105],105,NA,NA,NA,95,20,105,1,NA
0.19519207440429873,0.08294959539130602,0.8329856550530376,-1.4674213928527333,-0.3641571956549422,0.20548534590420042,0.777708656746469,1.7487085193956862,100.84317270852479,1.0334144142430952,beta_vals[106],106,NA,NA,NA,96,20,106,1,NA
-0.26162012246469524,0.09945238909091456,0.5479499114040579,-1.2893624439822178,-0.6413046110760021,-0.2476377193267722,0.12072097538065543,0.7776512492889055,30.356470910518997,1.1193359427348306,beta_vals[107],107,NA,NA,NA,97,20,107,1,NA
-0.21787772428972552,0.09919710456283076,0.5510386889419198,-1.2592136122418993,-0.5982695592959252,-0.21490032673034784,0.1694762206432393,0.8430003998613711,30.857887587773625,1.1160501805102632,beta_vals[108],108,NA,NA,NA,98,20,108,1,NA
-0.11520557232146238,0.0984878633119017,0.5470613741294497,-1.1251683316821135,-0.497545956439906,-0.11177947189635665,0.2697688549743329,0.9374794085114728,30.853658829937682,1.115720597502286,beta_vals[109],109,NA,NA,NA,99,17,109,1,NA
0.06857755466030287,0.09932055753954822,0.5461686318946665,-0.9581553033818142,-0.3102123994167523,0.07565186466296792,0.4611557094946746,1.1137343377334539,30.23954203904894,1.1193628587580382,beta_vals[110],110,NA,NA,NA,100,20,110,1,NA
0.021774372390792295,0.10021650058196957,0.547727080023063,-1.019139862602615,-0.3640480641322831,0.03327840402333108,0.40979657572140743,1.0533242131714697,29.871013569707525,1.1198810800509176,beta_vals[111],111,NA,NA,NA,101,20,111,1,NA
-0.07002717600470286,0.09862603956669876,0.5448983199724653,-1.0980734909460228,-0.4390635133825166,-0.06508002716889634,0.31351111913184293,0.9718022213179902,30.52444314911204,1.1165306754300024,beta_vals[112],112,NA,NA,NA,102,20,112,1,NA
-0.22884699822358964,0.09801830150674552,0.549241619387079,-1.2663201921390037,-0.6116627967719634,-0.22378379638814594,0.16122067297596218,0.8079826626910666,31.39876255682942,1.1142734590988772,beta_vals[113],113,NA,NA,NA,103,18,113,1,NA
0.09893584633510598,0.08174363400990278,0.8365438436393795,-1.6046056744725687,-0.44487806064976015,0.12135366559311164,0.6712418619202216,1.6694663479581717,104.72962130773054,1.0331572711102384,beta_vals[114],114,NA,NA,NA,104,16,114,1,NA
